# N jobs:
30
# M tools:
60
# K slots:
10

List of jobs:
30, 14
39, 21, 24, 46, 26, 44
13
14, 55, 18
3, 19
7, 54, 49, 10
42, 10, 3, 44
18, 40, 54
36, 42, 47, 34
44, 23, 28, 46, 37, 47, 1, 54
58, 35, 3, 29
24, 40, 35, 49, 33
58, 53, 37, 51, 0, 18, 24
31
7, 52, 22
8, 56, 21, 28, 49, 25, 37, 12, 9
36, 10
16, 51
16, 45, 18, 28, 19, 35, 11, 53
32, 43, 34, 49, 15
4, 50, 42, 26, 57, 36, 16
8, 10
39, 9, 28
38, 8
22, 34, 1
32, 12, 50
44, 11, 56
23, 55, 21, 30, 52, 43, 56, 1, 17
2, 33, 50, 28
57, 37, 44, 4, 38, 16

Setup costs:
0, 1, 4, 4, 2, 1, 3, 3, 5, 2, 6, 4, 3, 3, 4, 3, 3, 3, 5, 5, 2, 2, 4, 5, 4, 1, 4, 3, 4, 4, 5, 4, 5, 4, 4, 3, 2, 3, 5, 4, 4, 6, 2, 4, 3, 4, 2, 3, 4, 4, 2, 5, 3, 3, 4, 6, 3, 3, 4, 2
7, 0, 4, 3, 2, 5, 6, 6, 6, 6, 8, 6, 5, 5, 6, 5, 4, 3, 5, 6, 4, 6, 6, 6, 6, 5, 4, 5, 3, 6, 7, 4, 6, 6, 6, 5, 5, 5, 5, 4, 4, 5, 4, 6, 4, 5, 7, 3, 7, 5, 4, 6, 5, 6, 6, 6, 5, 3, 5, 6
6, 4, 0, 5, 1, 4, 3, 5, 5, 5, 5, 2, 4, 4, 5, 4, 5, 2, 3, 5, 4, 5, 3, 5, 5, 4, 3, 4, 2, 5, 5, 3, 3, 4, 5, 1, 3, 4, 4, 3, 3, 4, 3, 5, 3, 4, 4, 2, 4, 2, 5, 4, 4, 4, 3, 5, 4, 2, 2, 5
4, 3, 1, 0, 2, 3, 4, 5, 4, 4, 6, 3, 4, 2, 3, 2, 1, 3, 4, 4, 1, 5, 3, 6, 3, 2, 4, 2, 3, 4, 5, 4, 3, 4, 3, 2, 4, 5, 5, 1, 3, 2, 4, 3, 4, 3, 4, 3, 5, 3, 1, 4, 2, 3, 4, 3, 2, 3, 3, 3
5, 4, 4, 5, 0, 5, 4, 4, 4, 6, 6, 4, 5, 4, 6, 4, 4, 1, 3, 4, 4, 5, 4, 4, 5, 5, 2, 3, 4, 5, 5, 2, 4, 5, 5, 4, 3, 4, 3, 5, 3, 5, 3, 5, 2, 3, 5, 1, 5, 3, 4, 4, 4, 4, 4, 5, 3, 1, 3, 4
7, 3, 4, 5, 5, 0, 5, 5, 6, 1, 7, 5, 5, 4, 6, 4, 4, 6, 4, 6, 3, 4, 4, 4, 3, 4, 5, 4, 5, 4, 5, 6, 4, 4, 5, 5, 4, 3, 6, 6, 5, 7, 5, 3, 4, 5, 5, 3, 6, 4, 5, 5, 4, 5, 7, 7, 2, 2, 6, 1
4, 2, 3, 3, 3, 3, 0, 3, 3, 4, 6, 4, 2, 2, 4, 2, 2, 4, 3, 4, 1, 3, 3, 6, 3, 2, 4, 2, 4, 4, 2, 4, 4, 3, 3, 3, 4, 2, 2, 4, 2, 5, 3, 3, 2, 3, 5, 1, 1, 3, 3, 4, 2, 3, 5, 5, 4, 4, 4, 3
4, 3, 3, 3, 3, 1, 2, 0, 3, 2, 5, 3, 4, 3, 5, 2, 4, 4, 5, 3, 3, 3, 3, 5, 4, 2, 4, 2, 4, 3, 4, 1, 3, 1, 3, 3, 1, 3, 2, 1, 4, 5, 2, 4, 2, 3, 4, 3, 3, 4, 3, 4, 4, 2, 4, 3, 2, 3, 3, 2
1, 2, 3, 3, 3, 2, 4, 4, 0, 3, 5, 3, 4, 2, 5, 2, 4, 4, 5, 4, 3, 3, 3, 6, 5, 2, 5, 4, 5, 5, 3, 4, 3, 5, 3, 4, 3, 4, 6, 4, 4, 5, 3, 3, 4, 2, 3, 4, 5, 4, 2, 4, 4, 4, 4, 6, 3, 4, 5, 3
6, 3, 3, 4, 4, 4, 4, 4, 5, 0, 6, 5, 5, 3, 5, 3, 3, 5, 3, 5, 2, 3, 3, 4, 2, 3, 5, 3, 4, 3, 5, 5, 5, 3, 4, 4, 4, 2, 5, 5, 4, 6, 5, 2, 4, 4, 5, 3, 5, 4, 4, 4, 3, 4, 6, 6, 1, 2, 5, 1
