# N jobs:
30
# M tools:
60
# K slots:
10

List of jobs:
55, 19, 25, 43, 13, 8, 32, 4, 10, 54
55, 48, 3
2, 37, 9
53, 7, 3, 18, 34, 35, 55, 45, 1
23, 32, 33
10, 2, 55, 47, 11, 39, 9
55, 35
50, 17, 4, 0, 13, 11, 39, 36, 29, 19
10, 9, 31
25, 42
9, 37, 55, 43, 56, 15, 51, 21, 5, 49
23, 51, 9
9, 58, 27, 45
36, 0, 29, 48, 2, 33, 14, 19, 9
18, 14, 21, 22, 35, 29
17, 57, 37, 6, 13, 27, 32, 40
13, 28, 17, 10, 7, 40
14, 45, 55, 49, 9, 2, 47, 30
41, 44, 28, 25, 7, 45
39, 56, 9, 50, 53, 19, 23, 47, 36
34, 19
55, 15, 22, 24
2, 39, 8, 11, 9, 48, 13, 42
3, 31, 45, 24, 23, 21, 32, 12
20, 39, 22, 2
29, 2, 34, 15, 40, 53, 47, 28, 16, 49
58, 33
37, 2, 35, 46, 50, 48, 9, 5
41, 0, 43, 12, 40, 58
32, 12, 8, 38, 29, 15, 23

Setup costs:
0, 6, 7, 6, 6, 6, 6, 5, 6, 5, 5, 6, 4, 5, 4, 6, 4, 5, 6, 3, 4, 5, 5, 4, 5, 3, 5, 4, 6, 7, 5, 5, 6, 5, 5, 5, 3, 3, 6, 5, 4, 5, 4, 6, 7, 6, 4, 5, 2, 5, 6, 5, 5, 5, 6, 5, 4, 6, 3, 6
2, 0, 4, 6, 4, 6, 4, 1, 4, 4, 2, 4, 4, 5, 4, 3, 4, 2, 3, 5, 5, 5, 1, 3, 4, 3, 3, 5, 4, 4, 3, 3, 5, 5, 4, 2, 4, 5, 2, 5, 4, 2, 2, 4, 4, 4, 4, 3, 4, 3, 4, 3, 5, 5, 4, 4, 1, 4, 3, 5
4, 5, 0, 5, 4, 2, 4, 5, 4, 3, 3, 5, 2, 4, 2, 4, 2, 3, 2, 4, 4, 3, 4, 4, 3, 1, 4, 4, 6, 3, 3, 3, 3, 4, 4, 6, 3, 4, 5, 5, 2, 3, 3, 1, 3, 4, 4, 3, 3, 3, 5, 6, 3, 3, 4, 5, 5, 4, 4, 5
4, 3, 5, 0, 3, 4, 2, 4, 1, 3, 4, 5, 2, 4, 5, 4, 5, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 6, 6, 4, 4, 6, 4, 3, 5, 2, 4, 3, 4, 4, 5, 4, 6, 3, 4, 3, 2, 3, 2, 1, 6, 4, 3, 5, 4, 4, 3, 2, 4
5, 5, 5, 5, 0, 4, 5, 5, 4, 3, 4, 3, 3, 3, 3, 6, 4, 5, 4, 4, 5, 4, 4, 1, 4, 4, 2, 5, 4, 3, 5, 3, 3, 6, 6, 5, 4, 4, 5, 5, 5, 5, 4, 3, 5, 4, 5, 4, 4, 6, 3, 6, 3, 4, 4, 2, 4, 5, 4, 7
6, 5, 2, 6, 5, 0, 6, 5, 6, 3, 5, 6, 4, 5, 4, 4, 4, 5, 4, 4, 6, 5, 3, 5, 5, 3, 5, 4, 6, 5, 2, 5, 4, 5, 4, 7, 5, 5, 4, 5, 4, 5, 2, 3, 5, 4, 4, 5, 5, 5, 6, 6, 5, 3, 6, 6, 6, 5, 5, 5
3, 4, 3, 5, 3, 4, 0, 4, 4, 1, 4, 5, 2, 4, 3, 2, 3, 1, 2, 5, 4, 3, 4, 4, 4, 2, 2, 4, 5, 4, 4, 4, 6, 2, 5, 3, 3, 4, 5, 4, 3, 4, 4, 4, 1, 2, 3, 4, 3, 2, 2, 6, 5, 3, 6, 5, 2, 3, 3, 5
2, 5, 3, 5, 5, 5, 5, 0, 5, 3, 1, 5, 3, 4, 3, 2, 3, 1, 2, 4, 5, 4, 2, 4, 3, 2, 3, 5, 5, 5, 2, 4, 5, 4, 5, 5, 4, 4, 3, 4, 3, 1, 1, 3, 3, 3, 3, 4, 4, 2, 4, 6, 5, 4, 3, 5, 5, 3, 4, 5
3, 5, 5, 4, 2, 3, 2, 5, 0, 2, 3, 5, 1, 4, 5, 4, 5, 3, 4, 6, 2, 2, 4, 3, 6, 4, 4, 3, 5, 5, 5, 5, 5, 4, 3, 4, 5, 3, 5, 5, 5, 5, 5, 5, 3, 3, 4, 1, 2, 4, 4, 6, 5, 2, 4, 4, 3, 3, 3, 4
4, 3, 4, 7, 4, 4, 6, 4, 4, 0, 5, 7, 4, 7, 6, 3, 6, 5, 6, 6, 6, 5, 4, 5, 5, 5, 6, 6, 7, 7, 5, 6, 7, 5, 7, 5, 7, 5, 5, 6, 6, 5, 5, 5, 7, 1, 6, 5, 4, 6, 7, 6, 7, 5, 7, 6, 4, 6, 5, 6
1, 4, 5, 4, 4, 5, 4, 3, 5, 3, 0, 4, 4, 5, 5, 4, 5, 4, 5, 4, 4, 4, 5, 5, 4, 4, 6, 5, 5, 7, 5, 6, 6, 3, 5, 6, 3, 4, 6, 3, 5, 4, 2, 4, 5, 2, 2, 3, 3, 5, 4, 6, 6, 5, 6, 6, 5, 6, 4, 6
2, 5, 6, 5, 3, 5, 3, 4, 4, 4, 1, 0, 3, 4, 1, 5, 3, 4, 5, 5, 5, 4, 1, 4, 4, 2, 3, 3, 1, 4, 4, 3, 5, 3, 5, 3, 4, 5, 2, 4, 3, 2, 3, 4, 2, 3, 3, 2, 4, 4, 4, 7, 5, 2, 5, 5, 5, 3, 5, 6
2, 4, 5, 3, 5, 5, 5, 4, 4, 1, 4, 5, 0, 3, 5, 4, 5, 5, 5, 5, 5, 1, 3, 6, 5, 4, 3, 2, 4, 5, 6, 4, 4, 4, 6, 6, 4, 2, 4, 4, 5, 5, 5, 5, 5, 2, 3, 4, 1, 5, 4, 6, 4, 1, 5, 4, 5, 2, 2, 5
4, 4, 6, 5, 4, 4, 4, 5, 2, 3, 3, 5, 2, 0, 3, 5, 4, 4, 5, 2, 4, 3, 4, 3, 5, 3, 1, 4, 5, 3, 5, 1, 5, 5, 5, 6, 3, 4, 5, 5, 4, 5, 5, 5, 5, 4, 4, 3, 3, 5, 2, 4, 4, 3, 5, 4, 5, 4, 3, 6
4, 6, 5, 6, 2, 5, 2, 6, 3, 3, 3, 5, 4, 5, 0, 4, 5, 3, 4, 6, 5, 4, 6, 3, 6, 4, 4, 6, 6, 5, 6, 4, 5, 3, 6, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 4, 5, 1, 4, 4, 4, 8, 5, 5, 4, 4, 4, 5, 5, 7
3, 5, 1, 4, 3, 3, 5, 5, 5, 2, 4, 6, 1, 4, 3, 0, 3, 4, 3, 5, 5, 2, 4, 4, 4, 2, 4, 3, 5, 4, 4, 4, 4, 2, 4, 3, 4, 2, 5, 5, 3, 4, 4, 2, 4, 3, 4, 4, 2, 4, 5, 7, 4, 2, 5, 5, 6, 3, 3, 5
3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 5, 4, 4, 0, 3, 3, 2, 2, 4, 2, 3, 1, 3, 4, 5, 5, 5, 3, 3, 5, 3, 3, 6, 1, 6, 3, 3, 4, 4, 2, 4, 4, 5, 2, 3, 5, 4, 4, 4, 2, 5, 3, 4, 5, 5, 4, 4
4, 4, 2, 4, 4, 4, 4, 3, 4, 3, 3, 4, 2, 3, 2, 1, 2, 0, 1, 4, 4, 3, 3, 3, 3, 1, 3, 4, 5, 5, 3, 3, 5, 3, 4, 4, 3, 3, 4, 3, 2, 3, 3, 3, 2, 4, 2, 3, 3, 1, 4, 6, 4, 3, 5, 4, 4, 2, 4, 4
4, 5, 5, 5, 3, 4, 5, 4, 4, 3, 4, 3, 2, 2, 4, 4, 5, 5, 0, 4, 3, 3, 4, 2, 4, 4, 2, 4, 4, 4, 4, 3, 4, 2, 4, 4, 2, 4, 3, 4, 1, 5, 2, 4, 1, 4, 3, 4, 3, 2, 3, 6, 5, 3, 6, 3, 3, 3, 4, 5
