# N jobs:
30
# M tools:
60
# K slots:
10

List of jobs:
47, 26, 43, 9, 58, 19, 31, 54
23
47, 55, 3, 34
40, 35, 44, 31, 0, 1
29, 58, 55, 41, 46, 40, 48
14, 40, 26, 17, 43, 9, 42, 54, 35
19, 42, 28, 55
42, 21, 20, 45, 33, 36, 17
5, 17, 47, 53, 43, 1, 28, 46, 34
57, 21, 40
3, 33, 25, 7, 42, 2, 1, 53
25, 54, 3, 33, 20, 15, 6, 12, 9
46, 12, 5, 58
5, 41, 44
31, 4
42, 18
5, 19, 4
35, 43, 3
10, 15, 36, 57, 9
29, 2, 9
17, 36, 29, 38, 35, 1
22, 50, 55, 0, 49, 52, 3, 28, 37, 54
34, 13, 47
40, 37, 44, 8, 3, 42, 6, 39
37, 55, 38, 43, 9, 2, 3, 35, 56, 10
57, 14, 46
14, 11, 12, 33, 13, 5, 3
14, 45, 37, 20, 18, 13, 43, 47, 33, 9
30, 41, 43
42, 24, 21, 17, 40

Setup costs:
0, 4, 4, 4, 2, 4, 5, 2, 4, 3, 3, 3, 5, 4, 3, 3, 4, 4, 3, 3, 5, 2, 5, 4, 4, 4, 3, 3, 5, 2, 4, 4, 1, 2, 4, 3, 4, 3, 4, 3, 5, 4, 4, 5, 4, 3, 3, 4, 4, 4, 3, 1, 3, 3, 5, 5, 5, 4, 5, 2
5, 0, 3, 1, 5, 5, 1, 4, 2, 5, 5, 3, 3, 3, 4, 4, 3, 4, 2, 3, 4, 4, 1, 3, 5, 5, 4, 5, 2, 2, 5, 4, 3, 4, 3, 4, 3, 5, 3, 3, 4, 4, 3, 7, 5, 3, 2, 5, 4, 3, 2, 4, 4, 3, 4, 3, 6, 4, 2, 4
3, 3, 0, 4, 4, 4, 4, 4, 3, 2, 3, 3, 4, 3, 1, 3, 4, 3, 2, 4, 3, 3, 4, 4, 5, 3, 5, 4, 4, 5, 3, 2, 1, 2, 3, 4, 4, 4, 2, 4, 4, 3, 5, 5, 4, 4, 4, 4, 3, 4, 4, 3, 2, 5, 3, 1, 5, 5, 4, 3
5, 4, 3, 0, 4, 5, 5, 3, 3, 4, 4, 4, 2, 4, 3, 4, 2, 5, 4, 2, 4, 5, 5, 3, 4, 5, 3, 4, 1, 1, 4, 4, 2, 3, 2, 5, 3, 5, 2, 2, 4, 3, 2, 6, 4, 2, 4, 4, 5, 4, 1, 3, 4, 5, 3, 4, 6, 3, 6, 4
4, 2, 3, 3, 0, 3, 3, 3, 4, 4, 6, 4, 3, 2, 4, 2, 2, 4, 4, 2, 6, 4, 3, 3, 3, 5, 5, 2, 4, 3, 4, 5, 4, 5, 3, 1, 5, 2, 4, 2, 5, 4, 3, 6, 3, 2, 4, 3, 4, 3, 2, 3, 4, 1, 4, 4, 4, 4, 4, 1
4, 2, 5, 3, 4, 0, 3, 4, 4, 5, 6, 5, 5, 5, 5, 5, 5, 5, 4, 2, 6, 3, 3, 3, 5, 6, 5, 4, 4, 4, 6, 6, 5, 4, 5, 5, 5, 5, 5, 4, 3, 6, 4, 8, 6, 4, 4, 4, 6, 4, 4, 3, 5, 5, 6, 4, 1, 6, 4, 5
5, 4, 3, 2, 4, 6, 0, 4, 1, 5, 5, 2, 3, 4, 4, 4, 3, 5, 4, 2, 3, 4, 3, 2, 4, 5, 4, 4, 2, 3, 4, 4, 3, 4, 2, 5, 2, 5, 4, 4, 3, 3, 2, 6, 5, 2, 5, 4, 4, 2, 1, 3, 4, 5, 3, 4, 5, 3, 4, 5
5, 4, 4, 4, 4, 4, 5, 0, 3, 1, 3, 4, 4, 3, 1, 4, 4, 5, 4, 3, 5, 3, 5, 4, 4, 5, 5, 3, 3, 4, 3, 2, 2, 3, 4, 4, 4, 3, 5, 4, 3, 3, 4, 5, 5, 4, 4, 4, 2, 4, 3, 4, 4, 5, 3, 5, 5, 4, 6, 2
4, 5, 5, 3, 5, 5, 6, 4, 0, 5, 4, 1, 5, 4, 5, 3, 4, 5, 4, 5, 2, 3, 2, 3, 5, 4, 4, 5, 3, 4, 3, 4, 2, 3, 3, 5, 1, 5, 4, 3, 5, 2, 5, 5, 4, 4, 5, 4, 3, 5, 4, 5, 3, 6, 4, 4, 4, 3, 3, 5
4, 3, 3, 3, 4, 3, 4, 3, 5, 0, 2, 4, 5, 4, 4, 4, 3, 5, 4, 2, 5, 2, 4, 3, 3, 4, 4, 2, 2, 3, 4, 4, 2, 3, 3, 3, 4, 2, 5, 4, 2, 4, 3, 6, 5, 3, 3, 4, 1, 4, 2, 3, 4, 5, 4, 4, 4, 3, 5, 1
