# N jobs:
30
# M tools:
60
# K slots:
10

List of jobs:
22, 48, 11, 4, 31, 42, 50
37, 58, 33, 1, 2, 18, 51, 54, 9, 39
53
11, 49, 8, 42, 20, 32, 52, 39, 14, 30
6, 12, 44, 18, 47, 39, 30, 35, 56
54, 10, 19, 47, 6
17, 4, 24, 12, 37, 3
13, 21, 48, 8, 12
26, 57
26, 42, 51, 29, 10, 8, 0, 16, 20, 37
40, 6, 1, 4, 41, 49, 20
35, 15, 24, 50, 12, 25
22, 54, 51, 49, 0, 6, 26
17, 33, 56, 22, 6, 55, 5
52, 43
15, 23, 9
24, 25, 32
37, 38
24, 5
45, 55, 19, 1, 20
35, 39, 16, 55, 9, 24, 23
33, 16, 58
28, 22, 34, 11, 43, 19, 16
42, 16, 18, 23
16, 20, 31, 13, 9, 5, 29, 30, 23, 26
46, 34, 33, 48
48, 25
54, 14, 50
58, 11, 13
42, 21, 47

Setup costs:
0, 5, 4, 5, 3, 6, 3, 4, 5, 5, 5, 7, 2, 6, 5, 5, 4, 3, 3, 4, 1, 4, 2, 6, 3, 5, 6, 5, 7, 4, 4, 5, 4, 5, 6, 7, 4, 5, 6, 5, 2, 5, 3, 4, 4, 6, 5, 5, 6, 6, 4, 2, 4, 7, 5, 5, 3, 7, 6, 2
4, 0, 3, 5, 2, 6, 4, 5, 5, 6, 5, 5, 3, 3, 2, 4, 5, 2, 4, 4, 3, 4, 3, 5, 4, 6, 5, 5, 6, 5, 5, 3, 3, 4, 5, 5, 2, 2, 5, 3, 3, 5, 4, 1, 5, 5, 4, 5, 5, 4, 2, 3, 3, 5, 4, 4, 4, 6, 4, 5
3, 4, 0, 5, 5, 4, 4, 4, 3, 4, 4, 5, 4, 4, 3, 5, 4, 2, 3, 5, 4, 2, 3, 5, 3, 4, 2, 5, 3, 4, 5, 4, 4, 1, 5, 6, 5, 5, 4, 5, 2, 5, 3, 4, 4, 6, 5, 3, 4, 2, 3, 2, 1, 6, 5, 3, 4, 3, 5, 5
2, 5, 2, 0, 1, 6, 3, 6, 3, 4, 5, 6, 4, 5, 4, 2, 4, 3, 5, 4, 3, 2, 4, 5, 5, 5, 2, 5, 3, 3, 4, 5, 4, 3, 6, 6, 4, 3, 5, 3, 4, 6, 2, 4, 4, 6, 3, 5, 1, 3, 4, 4, 3, 5, 4, 4, 4, 3, 5, 2
4, 5, 1, 6, 0, 5, 2, 5, 4, 5, 4, 5, 3, 5, 4, 4, 5, 3, 4, 3, 5, 3, 4, 6, 4, 5, 3, 5, 4, 4, 3, 5, 3, 2, 6, 5, 5, 2, 4, 6, 3, 5, 4, 4, 5, 5, 2, 4, 5, 3, 4, 3, 2, 6, 4, 3, 3, 4, 6, 3
5, 3, 6, 6, 5, 0, 5, 5, 7, 6, 6, 6, 5, 6, 5, 6, 5, 5, 7, 6, 6, 4, 6, 5, 4, 4, 6, 4, 7, 6, 6, 6, 6, 5, 8, 7, 4, 5, 3, 5, 6, 5, 6, 4, 5, 5, 6, 4, 5, 5, 5, 4, 6, 6, 5, 4, 7, 6, 6, 4
3, 3, 3, 4, 5, 5, 0, 6, 3, 5, 2, 6, 4, 4, 5, 2, 4, 3, 5, 1, 4, 2, 4, 6, 5, 5, 3, 6, 4, 2, 1, 5, 4, 3, 6, 6, 3, 3, 5, 4, 4, 6, 4, 2, 5, 6, 3, 5, 4, 3, 3, 4, 3, 5, 3, 4, 3, 4, 4, 5
1, 6, 3, 1, 2, 6, 4, 0, 4, 5, 3, 7, 3, 5, 5, 3, 5, 4, 4, 5, 2, 3, 3, 6, 4, 6, 3, 6, 4, 4, 5, 6, 5, 4, 7, 7, 5, 4, 6, 4, 3, 6, 3, 5, 5, 6, 4, 5, 2, 4, 5, 3, 4, 6, 5, 5, 4, 4, 6, 3
2, 5, 4, 3, 4, 5, 2, 6, 0, 2, 2, 6, 4, 4, 3, 3, 1, 4, 4, 3, 3, 3, 4, 4, 4, 4, 1, 5, 2, 3, 2, 2, 3, 4, 5, 4, 4, 3, 4, 5, 4, 5, 2, 3, 3, 5, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 2, 3, 4
3, 6, 3, 1, 2, 7, 4, 4, 4, 0, 5, 7, 5, 6, 5, 3, 5, 4, 6, 4, 4, 3, 5, 6, 5, 6, 3, 3, 3, 3, 5, 6, 5, 4, 6, 6, 5, 4, 5, 4, 5, 7, 2, 5, 5, 4, 4, 5, 2, 4, 5, 5, 4, 6, 5, 5, 4, 4, 4, 3
3, 3, 2, 4, 3, 3, 3, 4, 1, 3, 0, 5, 2, 5, 4, 3, 2, 2, 3, 4, 4, 2, 3, 5, 3, 4, 2, 5, 3, 4, 3, 3, 3, 3, 5, 5, 4, 1, 4, 5, 2, 5, 3, 3, 4, 5, 2, 3, 5, 1, 3, 2, 1, 5, 4, 2, 3, 3, 4, 5
4, 4, 2, 4, 4, 4, 4, 4, 2, 3, 1, 0, 3, 4, 3, 4, 3, 3, 4, 4, 3, 3, 3, 4, 2, 3, 1, 3, 2, 3, 4, 4, 4, 3, 5, 3, 2, 2, 2, 3, 3, 2, 2, 4, 2, 4, 3, 2, 4, 2, 4, 3, 2, 3, 4, 3, 3, 2, 1, 3
5, 6, 2, 4, 1, 6, 3, 6, 5, 3, 5, 5, 0, 5, 5, 5, 4, 4, 5, 4, 4, 4, 4, 6, 1, 5, 4, 5, 5, 5, 4, 4, 4, 3, 7, 6, 5, 3, 4, 3, 4, 3, 4, 4, 6, 6, 3, 3, 5, 4, 5, 4, 3, 5, 4, 4, 4, 5, 6, 4
3, 5, 4, 4, 5, 4, 6, 4, 5, 3, 4, 7, 5, 0, 5, 5, 5, 5, 5, 6, 4, 4, 3, 6, 6, 6, 4, 5, 4, 4, 6, 6, 6, 3, 7, 2, 6, 5, 7, 7, 5, 2, 3, 6, 5, 6, 5, 6, 5, 4, 6, 4, 5, 3, 7, 5, 4, 4, 6, 5
4, 5, 4, 5, 4, 5, 6, 5, 4, 4, 5, 5, 3, 1, 0, 5, 5, 3, 6, 5, 4, 3, 4, 5, 2, 4, 3, 6, 4, 3, 6, 1, 4, 4, 3, 3, 6, 6, 6, 4, 5, 3, 2, 5, 3, 6, 4, 5, 5, 4, 3, 4, 4, 4, 5, 5, 4, 4, 5, 6
4, 4, 2, 5, 3, 4, 4, 5, 2, 4, 4, 4, 2, 4, 3, 0, 3, 3, 4, 3, 5, 3, 4, 4, 3, 4, 1, 4, 2, 3, 4, 3, 2, 1, 5, 5, 4, 5, 3, 5, 4, 4, 2, 5, 3, 4, 1, 4, 5, 2, 4, 2, 3, 3, 3, 3, 2, 2, 5, 4
