# N jobs:
20
# M tools:
50
# K slots:
10

List of jobs:
26, 14, 10, 44, 41
36, 32
31, 11, 26, 44, 32, 9
47, 11, 24, 1, 12, 14, 46, 32, 9
28, 39, 37, 13, 4, 48, 1, 15, 11, 22
2, 31, 27, 8, 0, 25
39, 18
43, 5
7, 4, 48, 6, 20, 30
35, 2
37, 14, 41, 46, 20, 7, 31, 28, 47
40, 11, 20, 1, 46, 28, 29, 5, 18
33, 41, 25, 4, 21
41, 9, 22, 47, 2, 45, 44, 35, 25, 33
35, 25, 48, 47
42, 40, 27, 7, 32, 24, 36, 47, 29
41, 26, 24, 47, 28, 40, 21, 4, 44
18, 13, 6, 36, 28, 22, 19, 26
18, 2, 27, 43, 9, 29, 44, 17, 37
19, 46, 12, 43, 25, 38, 24, 32

Setup costs:
0, 4, 6, 4, 3, 2, 5, 3, 5, 6, 5, 5, 5, 7, 6, 5, 5, 4, 5, 5, 8, 7, 6, 6, 4, 6, 6, 6, 6, 6, 7, 5, 4, 5, 5, 5, 4, 5, 5, 5, 6, 3, 5, 6, 4, 4, 4, 3, 6, 5
5, 0, 4, 6, 5, 4, 5, 3, 5, 3, 5, 5, 2, 6, 4, 4, 1, 4, 3, 3, 6, 5, 4, 5, 4, 5, 3, 6, 3, 3, 5, 4, 4, 3, 6, 4, 3, 4, 5, 4, 4, 1, 5, 3, 2, 3, 4, 5, 4, 4
6, 4, 0, 6, 4, 4, 7, 5, 7, 7, 6, 4, 6, 4, 8, 3, 5, 4, 5, 6, 8, 6, 5, 7, 6, 6, 6, 6, 4, 6, 6, 6, 4, 5, 7, 3, 2, 4, 5, 7, 5, 5, 6, 5, 4, 2, 6, 6, 5, 5
5, 1, 4, 0, 4, 5, 4, 4, 4, 2, 4, 4, 1, 6, 5, 5, 2, 5, 3, 4, 5, 5, 5, 3, 3, 5, 2, 5, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 3, 4, 2, 1, 2, 3, 4, 3, 2, 3, 4
4, 6, 3, 6, 0, 3, 5, 3, 5, 6, 8, 5, 6, 7, 6, 2, 7, 4, 3, 5, 6, 7, 6, 7, 4, 5, 6, 7, 6, 7, 7, 6, 3, 6, 6, 5, 5, 5, 6, 5, 4, 4, 5, 6, 5, 1, 5, 7, 7, 4
4, 4, 4, 4, 4, 0, 3, 1, 3, 5, 7, 3, 4, 5, 4, 4, 4, 2, 5, 3, 6, 5, 4, 4, 2, 4, 4, 4, 5, 4, 5, 3, 2, 4, 3, 3, 4, 3, 3, 3, 4, 1, 4, 5, 5, 3, 2, 5, 4, 3
5, 5, 4, 6, 3, 6, 0, 5, 7, 6, 5, 5, 5, 3, 8, 5, 6, 6, 6, 4, 7, 5, 4, 7, 3, 7, 6, 6, 5, 6, 5, 7, 6, 5, 5, 4, 3, 4, 5, 2, 6, 5, 5, 6, 7, 4, 4, 6, 5, 6
5, 5, 3, 4, 3, 1, 4, 0, 2, 4, 6, 2, 3, 4, 3, 5, 4, 1, 5, 2, 5, 4, 3, 5, 1, 5, 3, 4, 5, 4, 4, 4, 3, 3, 4, 2, 3, 2, 3, 2, 3, 2, 4, 4, 4, 4, 3, 5, 4, 4
6, 5, 1, 4, 5, 5, 4, 5, 0, 5, 5, 2, 4, 5, 6, 4, 5, 5, 4, 4, 4, 6, 5, 4, 4, 4, 4, 4, 5, 4, 5, 5, 5, 3, 5, 4, 3, 4, 3, 3, 3, 6, 2, 3, 4, 3, 5, 6, 5, 6
4, 2, 3, 4, 5, 3, 3, 2, 4, 0, 5, 4, 3, 5, 5, 4, 2, 3, 1, 3, 6, 4, 3, 2, 3, 4, 4, 6, 3, 5, 4, 1, 4, 4, 5, 4, 4, 4, 5, 4, 2, 3, 3, 4, 3, 5, 4, 3, 2, 3
7, 6, 5, 6, 4, 5, 2, 4, 4, 4, 0, 4, 3, 5, 7, 5, 6, 5, 3, 5, 8, 7, 6, 6, 5, 6, 4, 6, 7, 5, 5, 5, 6, 5, 7, 3, 5, 6, 5, 4, 4, 6, 5, 2, 5, 4, 5, 6, 5, 7
5, 3, 2, 2, 4, 3, 4, 3, 5, 3, 5, 0, 3, 5, 6, 5, 3, 4, 3, 2, 6, 4, 3, 3, 2, 3, 2, 2, 4, 2, 4, 4, 5, 1, 4, 3, 3, 2, 1, 3, 1, 4, 2, 3, 2, 4, 3, 4, 3, 4
5, 3, 4, 4, 3, 4, 3, 3, 3, 1, 5, 3, 0, 5, 6, 4, 3, 4, 2, 4, 7, 4, 4, 3, 3, 5, 1, 4, 4, 4, 4, 2, 4, 4, 5, 2, 5, 4, 3, 4, 3, 4, 4, 1, 4, 3, 2, 3, 2, 4
2, 3, 3, 5, 5, 4, 4, 5, 5, 3, 2, 4, 2, 0, 7, 5, 4, 6, 4, 6, 4, 2, 1, 5, 5, 4, 3, 5, 6, 5, 2, 4, 6, 5, 7, 4, 5, 6, 4, 6, 5, 2, 6, 3, 5, 4, 4, 5, 4, 6
5, 2, 3, 4, 3, 4, 5, 3, 5, 3, 5, 3, 2, 6, 0, 4, 1, 4, 3, 3, 3, 5, 4, 2, 4, 5, 3, 5, 2, 5, 5, 1, 3, 3, 4, 2, 1, 4, 4, 4, 4, 3, 4, 3, 2, 3, 4, 3, 2, 4
3, 4, 1, 4, 4, 1, 4, 2, 4, 6, 7, 4, 5, 5, 5, 0, 5, 3, 4, 4, 7, 5, 5, 5, 3, 3, 5, 5, 5, 5, 6, 4, 1, 4, 4, 3, 3, 4, 4, 4, 5, 2, 5, 6, 5, 3, 3, 5, 5, 2
4, 2, 3, 5, 4, 3, 4, 2, 4, 2, 4, 4, 1, 5, 3, 5, 0, 3, 2, 2, 5, 4, 3, 4, 3, 4, 2, 5, 2, 5, 4, 3, 3, 2, 5, 3, 2, 3, 4, 3, 3, 3, 4, 2, 1, 4, 3, 4, 3, 3
4, 4, 3, 3, 4, 4, 3, 4, 5, 3, 6, 1, 2, 6, 7, 6, 4, 0, 4, 3, 7, 5, 4, 4, 3, 4, 3, 3, 5, 3, 5, 4, 2, 2, 5, 3, 4, 3, 2, 4, 2, 5, 3, 3, 3, 5, 2, 5, 4, 3
5, 5, 2, 6, 5, 4, 2, 3, 5, 3, 5, 4, 4, 5, 6, 5, 5, 3, 0, 2, 6, 4, 3, 4, 4, 3, 5, 6, 5, 6, 4, 4, 3, 3, 4, 4, 3, 4, 5, 4, 1, 4, 2, 3, 2, 4, 5, 6, 5, 4
5, 4, 2, 5, 4, 2, 5, 1, 3, 3, 5, 3, 2, 3, 4, 3, 5, 2, 4, 0, 4, 2, 1, 3, 2, 4, 3, 5, 4, 5, 2, 4, 4, 4, 5, 3, 2, 3, 4, 3, 4, 2, 5, 3, 5, 2, 4, 5, 4, 5
4, 5, 2, 5, 5, 2, 5, 2, 4, 6, 4, 4, 5, 6, 5, 1, 6, 3, 5, 4, 0, 6, 5, 6, 3, 4, 5, 6, 6, 6, 6, 5, 2, 5, 5, 4, 4, 4, 5, 4, 5, 3, 6, 6, 6, 4, 4, 6, 6, 3
3, 4, 1, 6, 5, 5, 5, 5, 5, 3, 3, 5, 2, 1, 8, 4, 5, 5, 3, 5, 5, 0, 2, 5, 5, 2, 3, 6, 5, 6, 3, 4, 5, 6, 7, 4, 3, 5, 5, 6, 4, 3, 5, 3, 5, 3, 4, 5, 4, 4
4, 4, 2, 4, 4, 5, 4, 4, 4, 2, 4, 4, 1, 2, 7, 4, 4, 5, 3, 5, 3, 1, 0, 4, 4, 3, 2, 4, 5, 4, 1, 3, 5, 5, 6, 3, 4, 5, 3, 5, 4, 1, 5, 2, 5, 3, 3, 4, 3, 5
