# N jobs:
20
# M tools:
50
# K slots:
10

List of jobs:
2, 13, 41, 9, 5
19, 37, 12, 35, 20, 23, 32
35, 25, 18, 8, 6, 40
12, 14, 16, 18, 29, 35, 21, 31, 28, 3
5, 7, 2
23, 26
7, 28, 27, 48, 41, 45, 4, 6, 11
12, 5, 6, 1, 29, 4, 42, 37, 15, 13
9, 10
32, 40, 35, 44, 21, 2, 37, 4
16, 45, 34, 26, 30, 29
30, 20, 42, 48, 5, 22, 16, 7, 8, 41
38
3, 16
27, 39, 19, 12, 1, 30
5, 48
17, 12
15, 23, 25
23, 27, 48, 1, 40, 43, 28, 47
16, 1, 44

Setup costs:
0, 6, 6, 3, 1, 4, 4, 2, 5, 4, 3, 3, 2, 4, 3, 4, 2, 5, 3, 4, 6, 2, 4, 3, 4, 1, 3, 4, 3, 5, 3, 1, 6, 4, 4, 4, 2, 4, 4, 6, 3, 5, 4, 5, 5, 3, 3, 3, 2, 4
5, 0, 6, 5, 4, 5, 4, 6, 5, 6, 1, 5, 5, 5, 5, 5, 4, 4, 4, 4, 7, 4, 5, 3, 3, 3, 4, 6, 3, 5, 3, 5, 6, 4, 2, 4, 3, 2, 5, 1, 3, 5, 5, 3, 6, 3, 6, 2, 3, 4
5, 6, 0, 5, 4, 5, 4, 6, 5, 6, 5, 5, 6, 4, 5, 5, 2, 6, 3, 5, 6, 4, 1, 4, 5, 3, 5, 4, 7, 5, 3, 6, 6, 6, 3, 5, 3, 2, 4, 3, 3, 1, 5, 6, 5, 3, 6, 6, 4, 4
6, 6, 3, 0, 4, 5, 4, 4, 5, 1, 3, 4, 5, 4, 4, 5, 5, 4, 5, 5, 6, 5, 3, 4, 5, 4, 4, 4, 4, 4, 4, 5, 6, 3, 5, 3, 3, 4, 4, 6, 5, 4, 3, 5, 3, 4, 2, 3, 3, 2
6, 6, 6, 6, 0, 6, 6, 7, 5, 6, 2, 4, 2, 5, 4, 6, 6, 5, 4, 5, 5, 5, 3, 5, 5, 4, 6, 4, 3, 5, 4, 4, 7, 4, 4, 4, 4, 3, 3, 5, 4, 4, 6, 4, 6, 4, 7, 3, 5, 5
1, 2, 4, 3, 2, 0, 4, 3, 4, 4, 3, 4, 1, 3, 3, 5, 3, 2, 2, 1, 5, 3, 4, 4, 5, 2, 3, 3, 2, 4, 4, 1, 7, 3, 4, 3, 3, 4, 3, 3, 3, 2, 3, 5, 4, 4, 4, 4, 3, 2
6, 2, 5, 2, 6, 5, 0, 4, 1, 3, 3, 4, 5, 2, 5, 5, 6, 4, 3, 5, 3, 3, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 4, 5, 4, 5, 5, 4, 4, 3, 5, 6, 4, 4, 3, 5, 4, 4, 5, 4
3, 4, 5, 2, 4, 3, 4, 0, 5, 3, 3, 2, 4, 4, 3, 3, 5, 5, 5, 4, 6, 1, 5, 3, 5, 4, 5, 4, 4, 4, 4, 4, 7, 3, 4, 4, 2, 4, 4, 4, 1, 4, 3, 5, 5, 5, 4, 1, 4, 2
5, 1, 4, 3, 5, 4, 5, 4, 0, 3, 2, 3, 5, 6, 4, 4, 5, 5, 5, 5, 2, 2, 5, 4, 4, 4, 5, 4, 4, 6, 3, 5, 6, 5, 3, 4, 4, 3, 5, 2, 4, 5, 3, 4, 6, 4, 5, 3, 4, 4
5, 5, 6, 5, 3, 6, 3, 3, 4, 0, 2, 3, 5, 4, 4, 5, 5, 3, 5, 5, 6, 4, 6, 5, 4, 3, 3, 3, 4, 6, 3, 4, 5, 5, 5, 5, 4, 3, 5, 5, 4, 6, 2, 4, 5, 3, 7, 3, 2, 1
4, 4, 5, 4, 3, 4, 4, 5, 5, 5, 0, 4, 5, 4, 5, 4, 4, 4, 3, 3, 6, 3, 4, 3, 4, 2, 6, 5, 2, 4, 2, 5, 5, 3, 4, 3, 2, 1, 4, 3, 2, 4, 4, 2, 5, 2, 5, 1, 5, 3
5, 4, 6, 6, 5, 4, 4, 5, 5, 7, 4, 0, 5, 4, 1, 4, 6, 3, 5, 4, 6, 5, 3, 3, 5, 5, 6, 5, 4, 4, 3, 4, 6, 3, 4, 2, 2, 5, 4, 4, 6, 4, 4, 5, 4, 6, 5, 1, 5, 3
4, 5, 4, 5, 4, 4, 4, 5, 4, 6, 6, 5, 0, 3, 5, 4, 6, 5, 2, 4, 5, 4, 3, 4, 5, 4, 5, 2, 1, 3, 3, 5, 6, 2, 5, 2, 3, 3, 3, 5, 5, 4, 4, 5, 4, 4, 5, 3, 4, 5
5, 5, 5, 4, 4, 5, 3, 2, 4, 5, 5, 4, 3, 0, 3, 5, 5, 2, 4, 3, 6, 3, 4, 5, 5, 3, 4, 5, 4, 6, 5, 3, 7, 5, 6, 4, 4, 2, 5, 4, 3, 5, 2, 2, 1, 3, 6, 3, 3, 4
5, 6, 5, 6, 4, 5, 4, 4, 5, 6, 3, 6, 4, 5, 0, 3, 6, 2, 4, 3, 5, 5, 6, 5, 4, 5, 5, 4, 5, 6, 2, 3, 5, 5, 4, 1, 4, 4, 3, 6, 5, 6, 3, 4, 6, 5, 5, 3, 4, 2
2, 4, 3, 4, 3, 5, 5, 4, 3, 4, 5, 5, 4, 3, 4, 0, 4, 3, 2, 5, 3, 4, 4, 4, 6, 3, 5, 4, 5, 4, 2, 3, 5, 5, 4, 4, 4, 3, 1, 5, 5, 4, 4, 5, 4, 4, 5, 5, 4, 5
3, 4, 6, 5, 4, 4, 3, 4, 3, 5, 3, 5, 5, 2, 5, 3, 0, 4, 1, 3, 4, 4, 5, 2, 5, 4, 5, 2, 5, 3, 1, 4, 4, 4, 3, 3, 5, 3, 2, 5, 1, 6, 3, 4, 3, 4, 4, 4, 4, 2
6, 5, 3, 4, 5, 5, 5, 3, 6, 5, 4, 5, 2, 5, 1, 4, 5, 0, 4, 4, 6, 4, 4, 4, 5, 6, 3, 4, 3, 5, 3, 1, 6, 4, 5, 2, 3, 5, 4, 5, 4, 4, 4, 5, 6, 6, 6, 2, 5, 3
4, 3, 5, 4, 4, 3, 4, 3, 2, 4, 4, 4, 4, 1, 4, 5, 5, 3, 0, 4, 3, 3, 4, 6, 5, 4, 4, 4, 5, 2, 4, 4, 7, 3, 5, 4, 5, 3, 1, 4, 4, 5, 2, 3, 2, 4, 3, 4, 3, 5
3, 4, 3, 5, 3, 2, 3, 3, 3, 5, 2, 5, 3, 2, 2, 5, 3, 1, 1, 0, 4, 4, 4, 5, 4, 4, 4, 3, 4, 3, 3, 2, 6, 4, 5, 3, 4, 3, 2, 5, 4, 4, 2, 4, 3, 4, 4, 3, 3, 1
5, 5, 2, 4, 4, 5, 4, 2, 4, 1, 3, 4, 5, 4, 4, 5, 4, 3, 4, 5, 0, 3, 3, 5, 4, 3, 3, 4, 5, 4, 1, 4, 4, 3, 3, 3, 4, 3, 5, 5, 3, 3, 1, 5, 5, 3, 6, 3, 2, 2
3, 4, 4, 1, 4, 2, 5, 5, 5, 2, 4, 1, 3, 5, 2, 2, 5, 4, 4, 3, 5, 0, 4, 4, 6, 4, 5, 5, 4, 5, 4, 3, 7, 4, 5, 3, 3, 3, 3, 5, 5, 4, 4, 6, 4, 4, 3, 2, 4, 3
4, 6, 6, 6, 5, 6, 4, 6, 5, 6, 5, 6, 6, 6, 4, 5, 4, 5, 5, 4, 7, 5, 0, 3, 6, 4, 4, 6, 7, 7, 5, 5, 8, 8, 3, 5, 2, 3, 6, 5, 4, 1, 6, 5, 7, 3, 5, 6, 4, 5
4, 3, 4, 3, 4, 3, 1, 4, 2, 4, 3, 4, 4, 3, 3, 5, 3, 2, 2, 1, 4, 3, 3, 0, 4, 2, 3, 4, 5, 4, 4, 3, 5, 5, 1, 4, 5, 4, 3, 4, 3, 4, 3, 2, 4, 3, 5, 4, 2, 2
6, 5, 4, 5, 6, 6, 6, 3, 4, 5, 5, 5, 3, 6, 2, 5, 6, 1, 5, 5, 4, 4, 4, 5, 0, 4, 4, 5, 4, 6, 4, 2, 7, 5, 6, 3, 4, 4, 2, 6, 4, 5, 2, 6, 5, 4, 3, 3, 3, 4
4, 5, 5, 2, 5, 3, 5, 6, 5, 3, 5, 2, 4, 4, 3, 3, 2, 5, 3, 4, 6, 1, 5, 4, 7, 0, 6, 4, 5, 5, 3, 4, 6, 5, 5, 4, 4, 4, 4, 6, 3, 4, 5, 6, 5, 5, 4, 3, 5, 4
